   mu          tdec
   1.0725067E-19   1.0000055E+00
   1.0759696E-19   1.0000055E+00
   1.0794437E-19   1.0000055E+00
   1.0829290E-19   1.0000055E+00
   1.0864256E-19   1.0000055E+00
   1.0899335E-19   1.0000055E+00
   1.0934527E-19   1.0000055E+00
   1.0969833E-19   1.0000055E+00
   1.1005252E-19   1.0000055E+00
   1.1040786E-19   1.0000055E+00
   1.1076435E-19   1.0000055E+00
   1.1112199E-19   1.0000055E+00
   1.1148078E-19   1.0000055E+00
   1.1184073E-19   1.0000055E+00
   1.1220185E-19   1.0000055E+00
   1.1256413E-19   1.0000055E+00
   1.1292757E-19   1.0000055E+00
   1.1329220E-19   1.0000055E+00
   1.1365800E-19   1.0000055E+00
   1.1402498E-19   1.0000055E+00
   1.1439314E-19   1.0000055E+00
   1.1476250E-19   1.0000055E+00
   1.1513305E-19   1.0000055E+00
   1.1550479E-19   1.0000055E+00
   1.1587774E-19   1.0000055E+00
   1.1625188E-19   1.0000055E+00
   1.1662724E-19   1.0000055E+00
   1.1700381E-19   1.0000055E+00
   1.1738159E-19   1.0000055E+00
   1.1776060E-19   1.0000055E+00
   1.1814083E-19   1.0000055E+00
   1.1852228E-19   1.0000055E+00
   1.1890497E-19   1.0000055E+00
   1.1928889E-19   1.0000055E+00
   1.1967405E-19   1.0000055E+00
   1.2006046E-19   1.0000055E+00
   1.2044811E-19   1.0000055E+00
   1.2083702E-19   1.0000055E+00
   1.2122718E-19   1.0000055E+00
   1.2161860E-19   1.0000055E+00
   1.2201128E-19   1.0000055E+00
   1.2240524E-19   1.0000055E+00
   1.2280046E-19   1.0000055E+00
   1.2319696E-19   1.0000055E+00
   1.2359474E-19   1.0000055E+00
   1.2399381E-19   1.0000055E+00
   1.2439416E-19   1.0000055E+00
   1.2479581E-19   1.0000055E+00
   1.2519875E-19   1.0000055E+00
   1.2560300E-19   1.0000055E+00
   1.2600855E-19   1.0000055E+00
   1.2641540E-19   1.0000055E+00
   1.2682358E-19   1.0000055E+00
   1.2723307E-19   1.0000055E+00
   1.2764388E-19   1.0000055E+00
   1.2805602E-19   1.0000055E+00
   1.2846949E-19   1.0000055E+00
   1.2888429E-19   1.0000055E+00
   1.2930044E-19   1.0000055E+00
   1.2971793E-19   1.0000055E+00
   1.3013676E-19   1.0000055E+00
   1.3055695E-19   1.0000055E+00
   1.3097850E-19   1.0000055E+00
   1.3140140E-19   1.0000055E+00
   1.3182567E-19   1.0000055E+00
   1.3225132E-19   1.0000055E+00
   1.3267833E-19   1.0000055E+00
   1.3310673E-19   1.0000055E+00
   1.3353650E-19   1.0000055E+00
   1.3396767E-19   1.0000055E+00
   1.3440023E-19   1.0000055E+00
   1.3483418E-19   1.0000055E+00
   1.3526954E-19   1.0000055E+00
   1.3570630E-19   1.0000055E+00
   1.3614447E-19   1.0000055E+00
   1.3658405E-19   1.0000055E+00
   1.3702506E-19   1.0000055E+00
   1.3746749E-19   1.0000055E+00
   1.3791135E-19   1.0000055E+00
   1.3835664E-19   1.0000055E+00
   1.3880337E-19   1.0000055E+00
   1.3925154E-19   1.0000055E+00
   1.3970116E-19   1.0000055E+00
   1.4015223E-19   1.0000055E+00
   1.4060475E-19   1.0000055E+00
   1.4105874E-19   1.0000055E+00
   1.4151419E-19   1.0000055E+00
   1.4197112E-19   1.0000055E+00
   1.4242952E-19   1.0000055E+00
   1.4288940E-19   1.0000055E+00
   1.4335076E-19   1.0000055E+00
   1.4381361E-19   1.0000055E+00
   1.4427796E-19   1.0000055E+00
   1.4474381E-19   1.0000055E+00
   1.4521116E-19   1.0000055E+00
   1.4568002E-19   1.0000055E+00
   1.4615040E-19   1.0000055E+00
   1.4662229E-19   1.0000055E+00
   1.4709571E-19   1.0000055E+00
   1.4757065E-19   1.0000055E+00
   1.4804713E-19   1.0000055E+00
   1.4852515E-19   1.0000055E+00
   1.4900471E-19   1.0000055E+00
   1.4948582E-19   1.0000055E+00
   1.4996848E-19   1.0000055E+00
   1.5045270E-19   1.0000055E+00
   1.5093849E-19   1.0000055E+00
   1.5142584E-19   1.0000055E+00
   1.5191477E-19   1.0000055E+00
   1.5240528E-19   1.0000055E+00
   1.5289736E-19   1.0000055E+00
   1.5339104E-19   1.0000055E+00
   1.5388631E-19   1.0000055E+00
   1.5438319E-19   1.0000055E+00
   1.5488166E-19   1.0000055E+00
   1.5538175E-19   1.0000055E+00
   1.5588345E-19   1.0000055E+00
   1.5638677E-19   1.0000055E+00
   1.5689171E-19   1.0000055E+00
   1.5739829E-19   1.0000055E+00
   1.5790650E-19   1.0000055E+00
   1.5841635E-19   1.0000055E+00
   1.5892785E-19   1.0000055E+00
   1.5944100E-19   1.0000055E+00
   1.5995580E-19   1.0000055E+00
   1.6047227E-19   1.0000055E+00
   1.6099041E-19   1.0000055E+00
   1.6151022E-19   1.0000055E+00
   1.6203170E-19   1.0000055E+00
   1.6255488E-19   1.0000055E+00
   1.6307974E-19   1.0000055E+00
   1.6360629E-19   1.0000055E+00
   1.6413455E-19   1.0000055E+00
   1.6466451E-19   1.0000055E+00
   1.6519618E-19   1.0000055E+00
   1.6572957E-19   1.0000055E+00
   1.6626468E-19   1.0000055E+00
   1.6680152E-19   1.0000055E+00
   1.6734009E-19   1.0000055E+00
   1.6788040E-19   1.0000055E+00
   1.6842246E-19   1.0000055E+00
   1.6896626E-19   1.0000055E+00
   1.6951183E-19   1.0000055E+00
   1.7005915E-19   1.0000055E+00
   1.7060824E-19   1.0000055E+00
   1.7115910E-19   1.0000055E+00
   1.7171174E-19   1.0000055E+00
   1.7226617E-19   1.0000055E+00
   1.7282239E-19   1.0000055E+00
   1.7338040E-19   1.0000055E+00
   1.7394021E-19   1.0000055E+00
   1.7450184E-19   1.0000055E+00
   1.7506527E-19   1.0000055E+00
   1.7563053E-19   1.0000055E+00
   1.7619760E-19   1.0000055E+00
   1.7676652E-19   1.0000055E+00
   1.7733726E-19   1.0000055E+00
   1.7790985E-19   1.0000055E+00
   1.7848429E-19   1.0000055E+00
   1.7906059E-19   1.0000055E+00
   1.7963874E-19   1.0000055E+00
   1.8021876E-19   1.0000055E+00
   1.8080066E-19   1.0000055E+00
   1.8138443E-19   1.0000055E+00
   1.8197009E-19   1.0000055E+00
   1.8255763E-19   1.0000055E+00
   1.8314708E-19   1.0000055E+00
   1.8373843E-19   1.0000055E+00
   1.8433169E-19   1.0000055E+00
   1.8492686E-19   1.0000055E+00
   1.8552396E-19   1.0000055E+00
   1.8612298E-19   1.0000055E+00
   1.8672394E-19   1.0000055E+00
   1.8732684E-19   1.0000055E+00
   1.8793168E-19   1.0000055E+00
   1.8853848E-19   1.0000055E+00
   1.8914724E-19   1.0000055E+00
   1.8975796E-19   1.0000055E+00
   1.9037065E-19   1.0000055E+00
   1.9098533E-19   1.0000055E+00
   1.9160198E-19   1.0000055E+00
   1.9222063E-19   1.0000055E+00
   1.9284128E-19   1.0000055E+00
   1.9346393E-19   1.0000055E+00
   1.9408859E-19   1.0000055E+00
   1.9471526E-19   1.0000055E+00
   1.9534397E-19   1.0000055E+00
   1.9597470E-19   1.0000055E+00
   1.9660746E-19   1.0000055E+00
   1.9724227E-19   1.0000055E+00
   1.9787913E-19   1.0000055E+00
   1.9851805E-19   1.0000055E+00
   1.9915903E-19   1.0000055E+00
   1.9980208E-19   1.0000055E+00
   2.0044720E-19   1.0000055E+00
   2.0109441E-19   1.0000055E+00
   2.0174371E-19   1.0000055E+00
   2.0239510E-19   1.0000055E+00
   2.0304860E-19   1.0000055E+00
   2.0370421E-19   1.0000055E+00
   2.0436193E-19   1.0000055E+00
   2.0502178E-19   1.0000055E+00
   2.0568376E-19   1.0000055E+00
   2.0634787E-19   1.0000055E+00
   2.0701413E-19   1.0000055E+00
   2.0768255E-19   1.0000055E+00
   2.0835312E-19   1.0000055E+00
   2.0902585E-19   1.0000055E+00
   2.0970076E-19   1.0000055E+00
   2.1037784E-19   1.0000055E+00
   2.1105712E-19   1.0000055E+00
   2.1173858E-19   1.0000055E+00
   2.1242225E-19   1.0000055E+00
   2.1310812E-19   1.0000055E+00
   2.1379621E-19   1.0000055E+00
   2.1448652E-19   1.0000055E+00
   2.1517906E-19   1.0000055E+00
   2.1587383E-19   1.0000055E+00
   2.1657085E-19   1.0000055E+00
   2.1727012E-19   1.0000055E+00
   2.1797164E-19   1.0000055E+00
   2.1867544E-19   1.0000055E+00
   2.1938150E-19   1.0000055E+00
   2.2008984E-19   1.0000055E+00
   2.2080047E-19   1.0000055E+00
   2.2151340E-19   1.0000055E+00
   2.2222863E-19   1.0000055E+00
   2.2294616E-19   1.0000055E+00
   2.2366601E-19   1.0000055E+00
   2.2438819E-19   1.0000055E+00
   2.2511270E-19   1.0000055E+00
   2.2583955E-19   1.0000055E+00
   2.2656875E-19   1.0000055E+00
   2.2730030E-19   1.0000055E+00
   2.2803421E-19   1.0000055E+00
   2.2877049E-19   1.0000055E+00
   2.2950915E-19   1.0000055E+00
   2.3025019E-19   1.0000055E+00
   2.3099363E-19   1.0000055E+00
   2.3173946E-19   1.0000055E+00
   2.3248771E-19   1.0000055E+00
   2.3323837E-19   1.0000055E+00
   2.3399146E-19   1.0000055E+00
   2.3474697E-19   1.0000055E+00
   2.3550493E-19   1.0000055E+00
   2.3626533E-19   1.0000055E+00
   2.3702819E-19   1.0000055E+00
   2.3779351E-19   1.0000055E+00
   2.3856130E-19   1.0000055E+00
   2.3933158E-19   1.0000055E+00
   2.4010433E-19   1.0000055E+00
   2.4087959E-19   1.0000055E+00
   2.4165735E-19   1.0000055E+00
   2.4243761E-19   1.0000055E+00
   2.4322040E-19   1.0000055E+00
   2.4400572E-19   1.0000055E+00
   2.4479357E-19   1.0000055E+00
   2.4558396E-19   1.0000055E+00
   2.4637691E-19   1.0000055E+00
   2.4717241E-19   1.0000055E+00
   2.4797049E-19   1.0000055E+00
   2.4877114E-19   1.0000055E+00
   2.4957438E-19   1.0000055E+00
   2.5038021E-19   1.0000055E+00
   2.5118864E-19   1.0000055E+00
   2.5199969E-19   1.0000055E+00
   2.5281335E-19   1.0000055E+00
   2.5362964E-19   1.0000055E+00
   2.5444856E-19   1.0000055E+00
   2.5527013E-19   1.0000055E+00
   2.5609435E-19   1.0000055E+00
   2.5692123E-19   1.0000055E+00
   2.5775079E-19   1.0000055E+00
   2.5858302E-19   1.0000055E+00
   2.5941794E-19   1.0000055E+00
   2.6025555E-19   1.0000055E+00
   2.6109587E-19   1.0000055E+00
   2.6193890E-19   1.0000055E+00
   2.6278465E-19   1.0000055E+00
   2.6363314E-19   1.0000055E+00
   2.6448436E-19   1.0000055E+00
   2.6533834E-19   1.0000055E+00
   2.6619507E-19   1.0000055E+00
   2.6705456E-19   1.0000055E+00
   2.6791683E-19   1.0000055E+00
   2.6878189E-19   1.0000055E+00
   2.6964974E-19   1.0000055E+00
   2.7052039E-19   1.0000055E+00
   2.7139385E-19   1.0000055E+00
   2.7227013E-19   1.0000055E+00
   2.7314924E-19   1.0000055E+00
   2.7403119E-19   1.0000055E+00
   2.7491599E-19   1.0000055E+00
   2.7580364E-19   1.0000055E+00
   2.7669416E-19   1.0000055E+00
   2.7758756E-19   1.0000055E+00
   2.7848384E-19   1.0000055E+00
   2.7938302E-19   1.0000055E+00
   2.8028509E-19   1.0000055E+00
   2.8119008E-19   1.0000055E+00
   2.8209800E-19   1.0000055E+00
   2.8300884E-19   1.0000055E+00
   2.8392262E-19   1.0000055E+00
   2.8483936E-19   1.0000055E+00
   2.8575905E-19   1.0000055E+00
   2.8668172E-19   1.0000055E+00
   2.8760736E-19   1.0000055E+00
   2.8853600E-19   1.0000055E+00
   2.8946763E-19   1.0000055E+00
   2.9040227E-19   1.0000055E+00
   2.9133992E-19   1.0000055E+00
   2.9228061E-19   1.0000055E+00
   2.9322433E-19   1.0000055E+00
   2.9417110E-19   1.0000055E+00
   2.9512092E-19   1.0000055E+00
   2.9607382E-19   1.0000055E+00
   2.9702978E-19   1.0000055E+00
   2.9798884E-19   1.0000055E+00
   2.9895099E-19   1.0000055E+00
   2.9991625E-19   1.0000055E+00
   3.0088463E-19   1.0000055E+00
   3.0185613E-19   1.0000055E+00
   3.0283077E-19   1.0000055E+00
   3.0380856E-19   1.0000055E+00
   3.0478950E-19   1.0000055E+00
   3.0577361E-19   1.0000055E+00
   3.0676090E-19   1.0000055E+00
   3.0775137E-19   1.0000055E+00
   3.0874505E-19   1.0000055E+00
   3.0974193E-19   1.0000055E+00
   3.1074203E-19   1.0000055E+00
   3.1174536E-19   1.0000055E+00
   3.1275193E-19   1.0000055E+00
   3.1376175E-19   1.0000055E+00
   3.1477483E-19   1.0000055E+00
   3.1579118E-19   1.0000055E+00
   3.1681082E-19   1.0000055E+00
   3.1783374E-19   1.0000055E+00
   3.1885997E-19   1.0000055E+00
   3.1988951E-19   1.0000055E+00
   3.2092238E-19   1.0000055E+00
   3.2195858E-19   1.0000055E+00
   3.2299812E-19   1.0000055E+00
   3.2404103E-19   1.0000055E+00
   3.2508730E-19   1.0000055E+00
   3.2613695E-19   1.0000055E+00
   3.2718998E-19   1.0000055E+00
   3.2824642E-19   1.0000055E+00
   3.2930627E-19   1.0000055E+00
   3.3036954E-19   1.0000055E+00
   3.3143625E-19   1.0000055E+00
   3.3250639E-19   1.0000055E+00
   3.3358000E-19   1.0000055E+00
   3.3465707E-19   1.0000055E+00
   3.3573761E-19   1.0000055E+00
   3.3682165E-19   1.0000055E+00
   3.3790919E-19   1.0000055E+00
   3.3900024E-19   1.0000055E+00
   3.4009481E-19   1.0000055E+00
   3.4119291E-19   1.0000055E+00
   3.4229456E-19   1.0000055E+00
   3.4339977E-19   1.0000055E+00
   3.4450855E-19   1.0000055E+00
   3.4562090E-19   1.0000055E+00
   3.4673685E-19   1.0000055E+00
   3.4785640E-19   1.0000055E+00
   3.4897957E-19   1.0000055E+00
   3.5010636E-19   1.0000055E+00
   3.5123679E-19   1.0000055E+00
   3.5237087E-19   1.0000055E+00
   3.5350861E-19   1.0000055E+00
   3.5465003E-19   1.0000055E+00
   3.5579513E-19   1.0000055E+00
   3.5694393E-19   1.0000055E+00
   3.5809644E-19   1.0000055E+00
   3.5925267E-19   1.0000055E+00
   3.6041263E-19   1.0000055E+00
   3.6157634E-19   1.0000055E+00
   3.6274380E-19   1.0000055E+00
   3.6391504E-19   1.0000055E+00
   3.6509005E-19   1.0000055E+00
   3.6626886E-19   1.0000055E+00
   3.6745148E-19   1.0000055E+00
   3.6863791E-19   1.0000055E+00
   3.6982818E-19   1.0000055E+00
   3.7102229E-19   1.0000055E+00
   3.7222025E-19   1.0000055E+00
   3.7342209E-19   1.0000055E+00
   3.7462780E-19   1.0000055E+00
   3.7583740E-19   1.0000055E+00
   3.7705092E-19   1.0000055E+00
   3.7826835E-19   1.0000055E+00
   3.7948971E-19   1.0000055E+00
   3.8071501E-19   1.0000055E+00
   3.8194427E-19   1.0000055E+00
   3.8317750E-19   1.0000055E+00
   3.8441471E-19   1.0000055E+00
   3.8565592E-19   1.0000055E+00
   3.8690113E-19   1.0000055E+00
   3.8815037E-19   1.0000055E+00
   3.8940363E-19   1.0000055E+00
   3.9066095E-19   1.0000055E+00
   3.9192232E-19   1.0000055E+00
   3.9318777E-19   1.0000055E+00
   3.9445730E-19   1.0000055E+00
   3.9573093E-19   1.0000055E+00
   3.9700868E-19   1.0000055E+00
   3.9829055E-19   1.0000055E+00
   3.9957656E-19   1.0000055E+00
   4.0086672E-19   1.0000055E+00
   4.0216104E-19   1.0000055E+00
   4.0345955E-19   1.0000055E+00
   4.0476225E-19   1.0000055E+00
   4.0606915E-19   1.0000055E+00
   4.0738028E-19   1.0000055E+00
   4.0869564E-19   1.0000055E+00
   4.1001524E-19   1.0000055E+00
   4.1133911E-19   1.0000055E+00
   4.1266725E-19   1.0000055E+00
   4.1399967E-19   1.0000055E+00
   4.1533641E-19   1.0000055E+00
   4.1667745E-19   1.0000055E+00
   4.1802283E-19   1.0000055E+00
   4.1937255E-19   1.0000055E+00
   4.2072663E-19   1.0000055E+00
   4.2208508E-19   1.0000055E+00
   4.2344792E-19   1.0000055E+00
   4.2481515E-19   1.0000055E+00
   4.2618681E-19   1.0000055E+00
   4.2756289E-19   1.0000055E+00
   4.2894341E-19   1.0000055E+00
   4.3032839E-19   1.0000055E+00
   4.3171784E-19   1.0000055E+00
   4.3311178E-19   1.0000055E+00
   4.3451022E-19   1.0000055E+00
   4.3591318E-19   1.0000055E+00
   4.3732067E-19   1.0000055E+00
   4.3873270E-19   1.0000055E+00
   4.4014928E-19   1.0000055E+00
   4.4157045E-19   1.0000055E+00
   4.4299620E-19   1.0000055E+00
   4.4442655E-19   1.0000055E+00
   4.4586153E-19   1.0000055E+00
   4.4730113E-19   1.0000055E+00
   4.4874539E-19   1.0000055E+00
   4.5019431E-19   1.0000055E+00
   4.5164790E-19   1.0000055E+00
   4.5310619E-19   1.0000055E+00
   4.5456919E-19   1.0000055E+00
   4.5603692E-19   1.0000055E+00
   4.5750938E-19   1.0000055E+00
   4.5898659E-19   1.0000055E+00
   4.6046858E-19   1.0000055E+00
   4.6195535E-19   1.0000055E+00
   4.6344692E-19   1.0000055E+00
   4.6494331E-19   1.0000055E+00
   4.6644453E-19   1.0000055E+00
   4.6795059E-19   1.0000055E+00
   4.6946152E-19   1.0000055E+00
   4.7097733E-19   1.0000055E+00
   4.7249803E-19   1.0000055E+00
   4.7402364E-19   1.0000055E+00
   4.7555418E-19   1.0000055E+00
   4.7708966E-19   1.0000055E+00
   4.7863009E-19   1.0000055E+00
   4.8017550E-19   1.0000055E+00
   4.8172590E-19   1.0000055E+00
   4.8328131E-19   1.0000055E+00
   4.8484174E-19   1.0000055E+00
   4.8640721E-19   1.0000055E+00
   4.8797773E-19   1.0000055E+00
   4.8955332E-19   1.0000055E+00
   4.9113400E-19   1.0000055E+00
   4.9271978E-19   1.0000055E+00
   4.9431069E-19   1.0000055E+00
   4.9590673E-19   1.0000055E+00
   4.9750792E-19   1.0000055E+00
   4.9911429E-19   1.0000055E+00
   5.0072584E-19   1.0000055E+00
   5.0234259E-19   1.0000055E+00
   5.0396456E-19   1.0000055E+00
   5.0559177E-19   1.0000055E+00
   5.0722424E-19   1.0000055E+00
   5.0886198E-19   1.0000055E+00
   5.1050500E-19   1.0000055E+00
   5.1215333E-19   1.0000055E+00
   5.1380698E-19   1.0000055E+00
   5.1546597E-19   1.0000055E+00
   5.1713032E-19   1.0000055E+00
   5.1880004E-19   1.0000055E+00
   5.2047515E-19   1.0000055E+00
   5.2215567E-19   1.0000055E+00
   5.2384162E-19   1.0000055E+00
   5.2553301E-19   1.0000055E+00
   5.2722986E-19   1.0000055E+00
   5.2893219E-19   1.0000055E+00
   5.3064002E-19   1.0000055E+00
   5.3235336E-19   1.0000055E+00
   5.3407223E-19   1.0000055E+00
   5.3579666E-19   1.0000055E+00
   5.3752665E-19   1.0000055E+00
   5.3926223E-19   1.0000055E+00
   5.4100341E-19   1.0000055E+00
   5.4275021E-19   1.0000055E+00
   5.4450265E-19   1.0000055E+00
   5.4626075E-19   1.0000055E+00
   5.4802453E-19   1.0000055E+00
   5.4979401E-19   1.0000055E+00
   5.5156919E-19   1.0000055E+00
   5.5335011E-19   1.0000055E+00
   5.5513678E-19   1.0000055E+00
   5.5692921E-19   1.0000055E+00
   5.5872744E-19   1.0000055E+00
   5.6053147E-19   1.0000055E+00
   5.6234133E-19   1.0000055E+00
   5.6415702E-19   1.0000055E+00
   5.6597859E-19   1.0000055E+00
   5.6780603E-19   1.0000055E+00
   5.6963937E-19   1.0000055E+00
   5.7147864E-19   1.0000055E+00
   5.7332384E-19   1.0000055E+00
   5.7517500E-19   1.0000055E+00
   5.7703214E-19   1.0000055E+00
   5.7889527E-19   1.0000055E+00
   5.8076442E-19   1.0000055E+00
   5.8263960E-19   1.0000055E+00
   5.8452084E-19   1.0000055E+00
   5.8640815E-19   1.0000055E+00
   5.8830156E-19   1.0000055E+00
   5.9020108E-19   1.0000055E+00
   5.9210673E-19   1.0000055E+00
   5.9401854E-19   1.0000055E+00
   5.9593652E-19   1.0000055E+00
   5.9786069E-19   1.0000055E+00
   5.9979108E-19   1.0000055E+00
   6.0172769E-19   1.0000055E+00
   6.0367056E-19   1.0000055E+00
   6.0561971E-19   1.0000055E+00
   6.0757515E-19   1.0000055E+00
   6.0953690E-19   1.0000055E+00
   6.1150498E-19   1.0000055E+00
   6.1347942E-19   1.0000055E+00
   6.1546024E-19   1.0000055E+00
   6.1744745E-19   1.0000055E+00
   6.1944108E-19   1.0000055E+00
   6.2144114E-19   1.0000055E+00
   6.2344766E-19   1.0000055E+00
   6.2546066E-19   1.0000055E+00
   6.2748016E-19   1.0000055E+00
   6.2950618E-19   1.0000055E+00
   6.3153875E-19   1.0000055E+00
   6.3357787E-19   1.0000055E+00
   6.3562358E-19   1.0000055E+00
   6.3767589E-19   1.0000055E+00
   6.3973484E-19   1.0000055E+00
   6.4180042E-19   1.0000055E+00
   6.4387268E-19   1.0000055E+00
   6.4595163E-19   1.0000055E+00
   6.4803729E-19   1.0000055E+00
   6.5012969E-19   1.0000055E+00
   6.5222884E-19   1.0000055E+00
   6.5433477E-19   1.0000055E+00
   6.5644750E-19   1.0000055E+00
   6.5856705E-19   1.0000055E+00
   6.6069345E-19   1.0000055E+00
   6.6282671E-19   1.0000055E+00
   6.6496686E-19   1.0000055E+00
   6.6711392E-19   1.0000055E+00
   6.6926791E-19   1.0000055E+00
   6.7142885E-19   1.0000055E+00
   6.7359678E-19   1.0000055E+00
   6.7577170E-19   1.0000055E+00
   6.7795364E-19   1.0000055E+00
   6.8014264E-19   1.0000055E+00
   6.8233869E-19   1.0000055E+00
   6.8454184E-19   1.0000055E+00
   6.8675211E-19   1.0000055E+00
   6.8896951E-19   1.0000055E+00
   6.9119406E-19   1.0000055E+00
   6.9342581E-19   1.0000055E+00
   6.9566475E-19   1.0000055E+00
   6.9791093E-19   1.0000055E+00
   7.0016436E-19   1.0000055E+00
   7.0242506E-19   1.0000055E+00
   7.0469307E-19   1.0000055E+00
   7.0696840E-19   1.0000055E+00
   7.0925107E-19   1.0000055E+00
   7.1154112E-19   1.0000055E+00
   7.1383855E-19   1.0000055E+00
   7.1614341E-19   1.0000055E+00
   7.1845571E-19   1.0000055E+00
   7.2077547E-19   1.0000055E+00
   7.2310273E-19   1.0000055E+00
   7.2543750E-19   1.0000055E+00
   7.2777980E-19   1.0000055E+00
   7.3012967E-19   1.0000055E+00
   7.3248713E-19   1.0000055E+00
   7.3485220E-19   1.0000055E+00
   7.3722491E-19   1.0000055E+00
   7.3960528E-19   1.0000055E+00
   7.4199333E-19   1.0000055E+00
   7.4438909E-19   1.0000055E+00
   7.4679259E-19   1.0000055E+00
   7.4920385E-19   1.0000055E+00
   7.5162289E-19   1.0000055E+00
   7.5404975E-19   1.0000055E+00
   7.5648444E-19   1.0000055E+00
   7.5892699E-19   1.0000055E+00
   7.6137743E-19   1.0000055E+00
   7.6383578E-19   1.0000055E+00
   7.6630207E-19   1.0000055E+00
   7.6877632E-19   1.0000055E+00
   7.7125856E-19   1.0000055E+00
   7.7374882E-19   1.0000055E+00
   7.7624712E-19   1.0000055E+00
   7.7875348E-19   1.0000055E+00
   7.8126793E-19   1.0000055E+00
   7.8379051E-19   1.0000055E+00
   7.8632123E-19   1.0000055E+00
   7.8886012E-19   1.0000055E+00
   7.9140721E-19   1.0000055E+00
   7.9396252E-19   1.0000055E+00
   7.9652608E-19   1.0000055E+00
   7.9909792E-19   1.0000055E+00
   8.0167806E-19   1.0000055E+00
   8.0426654E-19   1.0000055E+00
   8.0686337E-19   1.0000055E+00
   8.0946859E-19   1.0000055E+00
   8.1208222E-19   1.0000055E+00
